DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,setor_economico,ano_fator
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2022,-18.595833762028395,0.6611841710562628,6.117304995629452,-0.12443601148306495,-0.37628635667044275,Consumo Cíclico,11
SUZANO S.A.,16.404.287/0001-55,2012,-4.901616979726996,2.3414869776529663,1.3044225827157379,0.24490629571680483,-0.16279520855102558,Materiais Básicos,1
SUZANO S.A.,16.404.287/0001-55,2013,-5.173784662003371,2.8367416355818165,1.540351441565029,0.327838976905667,-0.1865893086871149,Materiais Básicos,2
SUZANO S.A.,16.404.287/0001-55,2014,-5.813009015625632,2.154559605169438,1.726039375938185,0.3366601515100833,-0.17443327163273134,Materiais Básicos,3
SUZANO S.A.,16.404.287/0001-55,2015,-17.42783352446393,1.8769064546139749,2.074383809281054,0.4390945311887951,-0.5252974458739054,Materiais Básicos,4
SUZANO S.A.,16.404.287/0001-55,2016,31.026615439683603,2.0965457349249608,1.8983418336916253,0.27530103529406524,1.0194914707868954,Materiais Básicos,5
SUZANO S.A.,16.404.287/0001-55,2017,34.14319136858351,1.83285050573528,1.4543173830281217,0.4429974365042929,0.8141953177191235,Materiais Básicos,6
SUZANO S.A.,16.404.287/0001-55,2018,5.533106641482802,5.0834343729770755,3.4846944541110525,0.48886069545517563,0.11279036985721107,Materiais Básicos,7
SUZANO S.A.,16.404.287/0001-55,2019,-40.45256993654473,1.6450837362724477,4.412892127358246,0.2717694456030554,-0.9257022168900395,Materiais Básicos,8
SUZANO S.A.,16.404.287/0001-55,2020,-124.74179804605312,2.1972816491926963,12.874267892426968,0.4976895646746745,-2.7665145655358097,Materiais Básicos,9
SUZANO S.A.,16.404.287/0001-55,2021,67.11722204203635,2.9523227148915128,6.840140545748207,0.6155992109542311,1.3654377219292548,Materiais Básicos,10
SUZANO S.A.,16.404.287/0001-55,2022,157.34648185489363,2.5615000762806086,3.016055663621865,0.595002912447217,2.439582323135945,Materiais Básicos,11
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2012,,1.8416781239389266,0.7485322040497344,0.007426869249073802,,Consumo Cíclico,1
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2013,,1.2974742032447364,1.0400221176442306,0.014323726744576229,,Consumo Cíclico,2
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2014,,1.09613050820324,0.8735720498129868,-0.0833383067571649,,Consumo Cíclico,3
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2015,,1.1391198870042698,2.0739127718300128,0.07563990642111587,,Consumo Cíclico,4
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2016,,1.460836262795996,0.8720748287492611,0.08154921295116184,,Consumo Cíclico,5
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2017,,1.435457312812536,1.1343819330752636,0.11489290008347437,,Consumo Cíclico,6
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2018,,2.23423362755237,1.0386002152595073,0.06257196477841115,,Consumo Cíclico,7
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2019,,1.5977726443331866,1.2531450633350685,-0.07708778899348225,,Consumo Cíclico,8
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2020,,1.4038770887364171,1.7860636018593095,-1.5539050191312176,,Consumo Cíclico,9
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2021,,1.2239895630253959,3.0070918835687426,-1.557993229865236,,Consumo Cíclico,10
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2022,,1.1207674222029649,3.488716872212018,0.12245084340210234,,Consumo Cíclico,11
TAURUS ARMAS S.A.,92.781.335/0001-02,2012,,1.099860143802867,4.5223708989989095,0.16463448559212862,,Bens Industriais,1
TAURUS ARMAS S.A.,92.781.335/0001-02,2013,,1.061287584375856,7.1106217421383215,0.06358659300914113,,Bens Industriais,2
TAURUS ARMAS S.A.,92.781.335/0001-02,2014,,1.0242104624867132,17.800019188333494,-0.10061433285548133,,Bens Industriais,3
TAURUS ARMAS S.A.,92.781.335/0001-02,2015,,0.7371730604691017,-18.006121498436357,-0.03110793885475881,,Bens Industriais,4
TAURUS ARMAS S.A.,92.781.335/0001-02,2016,,1.2242956021943678,-6.195182110633446,-0.07708187547951095,,Bens Industriais,5
TAURUS ARMAS S.A.,92.781.335/0001-02,2017,,0.46749840269817156,-2.7270912084234546,-0.16028391745957324,,Bens Industriais,6
TAURUS ARMAS S.A.,92.781.335/0001-02,2018,,1.150461329360412,-3.2634883269486417,0.093426256407587,,Bens Industriais,7
TAURUS ARMAS S.A.,92.781.335/0001-02,2019,,1.1024048481077555,-4.500874857609948,0.12809267082907738,,Bens Industriais,8
TAURUS ARMAS S.A.,92.781.335/0001-02,2020,,1.6179004084470323,33.556057630887885,0.26024369666386193,,Bens Industriais,9
TAURUS ARMAS S.A.,92.781.335/0001-02,2021,,1.3002220930326014,1.7655086143925014,0.36576652712825275,,Bens Industriais,10
TAURUS ARMAS S.A.,92.781.335/0001-02,2022,,1.469572409594399,1.22232387029879,0.31187143728339256,,Bens Industriais,11
TC S.A.,26.345.998/0001-50,2012,,,,,,Tecnologia da Informação,1
TC S.A.,26.345.998/0001-50,2013,,,,,,Tecnologia da Informação,2
TC S.A.,26.345.998/0001-50,2014,,,,,,Tecnologia da Informação,3
TC S.A.,26.345.998/0001-50,2015,,,,,,Tecnologia da Informação,4
TC S.A.,26.345.998/0001-50,2016,,,,,,Tecnologia da Informação,5
TC S.A.,26.345.998/0001-50,2017,,,,,,Tecnologia da Informação,6
TC S.A.,26.345.998/0001-50,2018,,,,,,Tecnologia da Informação,7
TC S.A.,26.345.998/0001-50,2019,,,,,,Tecnologia da Informação,8
TC S.A.,26.345.998/0001-50,2020,,,,,,Tecnologia da Informação,9
TC S.A.,26.345.998/0001-50,2021,,11.994639275091652,0.05442009357301157,-0.19948036636354705,,Tecnologia da Informação,10
TC S.A.,26.345.998/0001-50,2022,,5.346154760772377,0.07811078782574417,-0.8166172186497335,,Tecnologia da Informação,11
TECHNOS S.A.,09.295.063/0001-97,2012,,7.06948135952017,0.23902360072979814,0.18973826007706698,,Consumo Cíclico,1
TECHNOS S.A.,09.295.063/0001-97,2013,,3.6308530794954446,0.8653121349569179,0.08965265992769128,,Consumo Cíclico,2
TECHNOS S.A.,09.295.063/0001-97,2014,,4.030645018971146,0.7111582193928616,0.1283593714096359,,Consumo Cíclico,3
TECHNOS S.A.,09.295.063/0001-97,2015,,3.7045544691051444,0.6774560952310971,0.04525627181953873,,Consumo Cíclico,4
TECHNOS S.A.,09.295.063/0001-97,2016,,3.1506356558588746,0.6010160143000994,-0.013237343885522054,,Consumo Cíclico,5
TECHNOS S.A.,09.295.063/0001-97,2017,,3.255074886397479,0.5408276753960556,-0.0444340546405667,,Consumo Cíclico,6
TECHNOS S.A.,09.295.063/0001-97,2018,,2.865402567094516,0.701720894676264,-0.04639903695174291,,Consumo Cíclico,7
TECHNOS S.A.,09.295.063/0001-97,2019,,2.4085169535700923,0.9626137567673484,-0.4392442090283817,,Consumo Cíclico,8
TECHNOS S.A.,09.295.063/0001-97,2020,,5.18678204013077,0.893216775478588,-0.08463780676759046,,Consumo Cíclico,9
TECHNOS S.A.,09.295.063/0001-97,2021,,3.831937777126315,0.953503498331378,0.1328204019058403,,Consumo Cíclico,10
TECHNOS S.A.,09.295.063/0001-97,2022,,4.837352262314857,0.7612633101883566,0.1305461916909621,,Consumo Cíclico,11
TECNISA S.A.,08.065.557/0001-12,2012,,1.9257888214998267,1.9079723825750123,-0.10463662152640724,,Consumo Cíclico,1
TECNISA S.A.,08.065.557/0001-12,2013,,2.0300748584676236,1.9702060799963523,0.19068259827130482,,Consumo Cíclico,2
TECNISA S.A.,08.065.557/0001-12,2014,,1.7036710211788215,1.8220479933753568,0.12982038388333814,,Consumo Cíclico,3
TECNISA S.A.,08.065.557/0001-12,2015,,1.6742025079923986,1.1686821303342907,0.2107774411460123,,Consumo Cíclico,4
TECNISA S.A.,08.065.557/0001-12,2016,,1.616878531409047,1.160259929493089,-1.3346282510987255,,Consumo Cíclico,5
TECNISA S.A.,08.065.557/0001-12,2017,,1.78313387652303,1.1763795591942148,-1.5078622937832196,,Consumo Cíclico,6
TECNISA S.A.,08.065.557/0001-12,2018,,1.346346397443896,1.4747350825806254,-1.187957915797491,,Consumo Cíclico,7
TECNISA S.A.,08.065.557/0001-12,2019,,2.079531402353222,0.8153794148871553,-0.558118945800828,,Consumo Cíclico,8
TECNISA S.A.,08.065.557/0001-12,2020,,2.3491414527107017,1.203802232354993,-0.7488527348918056,,Consumo Cíclico,9
TECNISA S.A.,08.065.557/0001-12,2021,,3.1401535133455196,1.353793059643031,-0.7939233276169524,,Consumo Cíclico,10
TECNISA S.A.,08.065.557/0001-12,2022,,3.6361724411710052,1.5848410506380803,0.14374312715138596,,Consumo Cíclico,11
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2012,,1.3040237325196817,1.6387137953874873,0.10376005525423672,,Bens Industriais,1
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2013,,2.2898965325644607,1.9892653847877728,0.07892837940685803,,Bens Industriais,2
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2014,,3.5697091216196806,1.9112576344941077,0.11237932886111175,,Bens Industriais,3
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2015,,2.144594749294055,1.488768704001226,0.06418075049618552,,Bens Industriais,4
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2016,,1.498823989029213,1.2078719836193634,0.09392449975159407,,Bens Industriais,5
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2017,,1.940221218774597,0.866844471776224,0.12625106667589198,,Bens Industriais,6
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2018,,1.9778893824498072,0.6710978338962615,0.14572424645810786,,Bens Industriais,7
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2019,,1.6711832238617121,0.7135402266471216,0.19921844847549208,,Bens Industriais,8
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2020,,2.5150331560154484,0.6414130193290379,0.12809240787126927,,Bens Industriais,9
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2021,,2.308191871842716,0.533504280780448,0.14833477772714954,,Bens Industriais,10
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2022,,2.2994903584132467,0.44836513380444176,0.1629372736698555,,Bens Industriais,11
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2012,,,,,,Consumo não Cíclico,1
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2013,,,,,,Consumo não Cíclico,2
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2014,,,,,,Consumo não Cíclico,3
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2015,,,,,,Consumo não Cíclico,4
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2016,,,,,,Consumo não Cíclico,5
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2017,,,,,,Consumo não Cíclico,6
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2018,,,,,,Consumo não Cíclico,7
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2019,,,,,,Consumo não Cíclico,8
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2020,,,,,,Consumo não Cíclico,9
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2021,5.880769956478838,1.1087333105504424,0.44825906813166605,0.774137550711155,0.41509557547241904,Consumo não Cíclico,10
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2022,11.503551250128941,0.5130476867765004,0.24025681545778654,0.651587710896633,0.9207265502288928,Consumo não Cíclico,11
TIM S.A.,02.421.421/0001-11,2012,,,,,,Comunicações,1
TIM S.A.,02.421.421/0001-11,2013,,,,,,Comunicações,2
TIM S.A.,02.421.421/0001-11,2014,,,,,,Comunicações,3
TIM S.A.,02.421.421/0001-11,2015,,,,,,Comunicações,4
TIM S.A.,02.421.421/0001-11,2016,,,,,,Comunicações,5
TIM S.A.,02.421.421/0001-11,2017,,,,,,Comunicações,6
TIM S.A.,02.421.421/0001-11,2018,,,,,,Comunicações,7
TIM S.A.,02.421.421/0001-11,2019,,,,,,Comunicações,8
TIM S.A.,02.421.421/0001-11,2020,,1.2541087907476263,0.7967853677379447,0.48309125672667735,,Comunicações,9
TIM S.A.,02.421.421/0001-11,2021,,,,,,Comunicações,10
TIM S.A.,02.421.421/0001-11,2022,,0.7900905541382081,1.2210322606301873,0.46385134487100593,,Comunicações,11
TOTVS S.A.,53.113.791/0001-22,2012,18.908508043610023,2.2303721977390305,0.5557435503194451,0.2673652169485196,0.11510262096449315,Tecnologia da Informação,1
TOTVS S.A.,53.113.791/0001-22,2013,18.5841865315877,2.5615131659472383,0.728093412273634,0.24915218694200375,0.12586791598048624,Tecnologia da Informação,2
TOTVS S.A.,53.113.791/0001-22,2014,24.92450511013149,3.045644093558933,0.9174840035704639,0.24598986598753023,0.18255527931239768,Tecnologia da Informação,3
TOTVS S.A.,53.113.791/0001-22,2015,21.439034690268603,1.7575571253546851,1.150768502389855,0.1739202415000076,0.17366136808235433,Tecnologia da Informação,4
TOTVS S.A.,53.113.791/0001-22,2016,18.387266610475265,1.5247365815599883,1.0017036389071812,0.15748658522401005,0.16481273223789386,Tecnologia da Informação,5
TOTVS S.A.,53.113.791/0001-22,2017,11.130618689958,1.6766825021072655,0.976593580891218,0.13221794704870854,0.08603334947761711,Tecnologia da Informação,6
TOTVS S.A.,53.113.791/0001-22,2018,7.492034547640138,1.4375940654893096,0.8562644579342038,0.11181419050980727,0.04836817333836346,Tecnologia da Informação,7
TOTVS S.A.,53.113.791/0001-22,2019,21.37644722407986,2.84071903984398,0.4266922852523534,0.20692872078817803,0.15634593118190185,Tecnologia da Informação,8
TOTVS S.A.,53.113.791/0001-22,2020,28.722349678459725,1.3882009636128079,0.976220409912425,0.2303957086018635,0.2914513826102852,Tecnologia da Informação,9
TOTVS S.A.,53.113.791/0001-22,2021,35.800619844598565,1.6527038303384496,1.2168986323698041,0.23739322579685002,0.3713104672390636,Tecnologia da Informação,10
TOTVS S.A.,53.113.791/0001-22,2022,47.098408755445156,1.8673493855290457,1.3154945779021294,0.2312730626333401,0.38182967058224354,Tecnologia da Informação,11
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2012,,0.7276783528974086,1.7758277030416862,0.9178476313713521,,Bens Industriais,1
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2013,,0.5781598350047177,1.3506190112476117,0.5247627045864857,,Bens Industriais,2
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2014,,0.4961922840461862,2.832410853275455,-0.020481532423210165,,Bens Industriais,3
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2015,,0.43240243069023476,2.7272575461699162,0.42897037456194564,,Bens Industriais,4
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2016,,0.48346979205692897,3.4761545251916446,0.45154999698639603,,Bens Industriais,5
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2017,,0.30434243170456204,2.4483029132633507,0.5252552184203422,,Bens Industriais,6
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2018,,0.15973866593338323,3.050351990827062,0.16161830723016504,,Bens Industriais,7
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2019,,0.25965108685511706,3.9877745208448148,0.3650929060271191,,Bens Industriais,8
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2020,,0.22119239859117368,2.688282687277911,0.6756065119744259,,Bens Industriais,9
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2021,,0.31094099225591526,2.4607784057167525,0.42581852037691714,,Bens Industriais,10
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2022,,0.28459343533315995,2.2196483698147196,0.3740710399806029,,Bens Industriais,11
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2012,,5.795465927835289,1.3519142018181494,0.8899643369650136,,Utilidade Pública,1
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2013,,1.6290787831300053,1.1263514317092616,0.9136644585665238,,Utilidade Pública,2
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2014,,2.3769944677007637,1.0495957991133902,1.014166294514522,,Utilidade Pública,3
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2015,,2.064817973392145,1.0247490041843108,0.9979441997063142,,Utilidade Pública,4
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2016,,1.8195625889477245,0.9525119393962468,0.9881192517436168,,Utilidade Pública,5
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2017,,3.0193291334381755,0.8527253958089518,0.8636351397648597,,Utilidade Pública,6
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2018,,2.980296998322524,0.8845573059973946,0.8783161095303005,,Utilidade Pública,7
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2019,,3.5809597782641465,1.2793674183723902,0.7900988267698593,,Utilidade Pública,8
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2020,,2.8042305347991965,1.3407971650394697,0.9013555777323136,,Utilidade Pública,9
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2021,,1.5066952220332643,1.3778930749304836,0.9959263247724902,,Utilidade Pública,10
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2022,,3.024587941267742,1.6343724564247704,0.9425759511594994,,Utilidade Pública,11
TRISUL S.A.,08.811.643/0001-27,2012,,1.8808016457628243,2.0052675665767574,0.0949430332238462,,Consumo Cíclico,1
TRISUL S.A.,08.811.643/0001-27,2013,,2.1402020578652534,1.0679529949208066,0.14788259837145137,,Consumo Cíclico,2
TRISUL S.A.,08.811.643/0001-27,2014,,2.4338969240171116,0.9336070259861879,0.13043172758597393,,Consumo Cíclico,3
TRISUL S.A.,08.811.643/0001-27,2015,,2.5835067418415982,0.7564229041025688,0.1026755015742119,,Consumo Cíclico,4
TRISUL S.A.,08.811.643/0001-27,2016,,2.5413706653273005,0.6623663383531396,0.0471884629117791,,Consumo Cíclico,5
TRISUL S.A.,08.811.643/0001-27,2017,,2.8677628958268193,0.7148139968276972,0.12287033284504287,,Consumo Cíclico,6
TRISUL S.A.,08.811.643/0001-27,2018,,2.586799778147532,0.8103235518933672,0.17214064844125404,,Consumo Cíclico,7
TRISUL S.A.,08.811.643/0001-27,2019,,3.148333395790119,0.6452788867218232,0.21484190611653609,,Consumo Cíclico,8
TRISUL S.A.,08.811.643/0001-27,2020,,3.6801634236644647,0.7947901723142881,0.22743810867388733,,Consumo Cíclico,9
TRISUL S.A.,08.811.643/0001-27,2021,,3.512035103876537,0.8408648048226172,0.2064790140552159,,Consumo Cíclico,10
TRISUL S.A.,08.811.643/0001-27,2022,,3.995811291117626,0.9679764856214406,0.15210254251778973,,Consumo Cíclico,11
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2012,,1.9140317038329868,1.5433172266868094,0.04482857606194013,,"Petróleo, Gás e Biocombustíveis",1
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2013,,2.0996036118551986,1.5017305937509833,0.04788259305681175,,"Petróleo, Gás e Biocombustíveis",2
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2014,,1.6693991759078664,1.5212117368646862,0.04662101551519689,,"Petróleo, Gás e Biocombustíveis",3
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2015,,2.5855304089773257,1.6292588193644724,0.05225403056500727,,"Petróleo, Gás e Biocombustíveis",4
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2016,,2.371409523622066,1.8228668894923654,0.05451277200722325,,"Petróleo, Gás e Biocombustíveis",5
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2017,,2.1672821510387528,1.9154214371773939,0.050789587995973676,,"Petróleo, Gás e Biocombustíveis",6
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2018,,2.5583436618935935,2.112173953770953,0.029736758313577933,,"Petróleo, Gás e Biocombustíveis",7
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2019,,2.8985283929818833,2.1718268358214265,0.02724711282646667,,"Petróleo, Gás e Biocombustíveis",8
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2020,,1.8925843437842942,2.6578398256757008,0.03736533509848254,,"Petróleo, Gás e Biocombustíveis",9
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2021,87.67926386867721,1.9797251315838398,2.7261880518547668,0.024452241927717503,8.477063692251622,"Petróleo, Gás e Biocombustíveis",10
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2022,188.7714924699413,1.4541934469098683,1.9931087293206848,0.03042156774531125,19.36690488469756,"Petróleo, Gás e Biocombustíveis",11
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2012,,,,,,Consumo Cíclico,1
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2013,,2.463760311887479,0.25125302601520677,0.0860463944106483,,Consumo Cíclico,2
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2014,,1.5482071151814019,0.3996754610164395,-0.02172707897881497,,Consumo Cíclico,3
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2015,,1.7480057434588385,0.349246572927005,0.0839696027882076,,Consumo Cíclico,4
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2016,,1.9381174115496758,0.34145291541591816,-0.10712432993256095,,Consumo Cíclico,5
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2017,,2.198101183508909,0.28885698627525735,-0.026003381009364255,,Consumo Cíclico,6
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2018,,2.8862090110082637,0.2669298050985017,0.07020481427404122,,Consumo Cíclico,7
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2019,,2.1005777222203452,0.4262068706964422,0.19244057582859056,,Consumo Cíclico,8
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2020,,2.667886391357379,0.3157462743991587,0.17582037766950928,,Consumo Cíclico,9
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2021,,1.5727039818508957,0.7166842491104476,0.1793938624837407,,Consumo Cíclico,10
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2022,,1.3519099512107668,0.4796801814212746,0.14386717573409097,,Consumo Cíclico,11
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2012,,,,,,Comunicações,1
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2013,,,,,,Comunicações,2
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2014,,,,,,Comunicações,3
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2015,,,,,,Comunicações,4
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2016,,,,,,Comunicações,5
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2017,,,,,,Comunicações,6
